date,open,high,low,close,volume,dividends,stocksplits
2020-09-08 00:00:00-04:00,198.32294873345126,201.71316552248584,194.19321854077597,194.635009765625,52924300,0.0,0.0
2020-09-09 00:00:00-04:00,199.37940866967836,206.33270794359146,198.51503830407134,202.92327880859375,45679000,0.0,0.0
2020-09-10 00:00:00-04:00,204.94971039022184,206.23665976470147,196.02758532941417,197.23768615722656,35461500,0.0,0.0
2020-09-11 00:00:00-04:00,198.99521605660559,200.36859801651732,193.27123051236325,195.95074462890625,33620100,0.0,0.0
2020-09-14 00:00:00-04:00,196.15245478035206,200.91603915871082,195.9507639688681,197.276123046875,30375800,0.0,0.0
2020-09-15 00:00:00-04:00,200.16688913343583,201.47303582658077,198.73588554942936,200.51263427734375,21823900,0.0,0.0
2020-09-16 00:00:00-04:00,202.27978839228365,202.30859926907064,196.53659069787514,196.93035888671875,26328100,0.0,0.0
2020-09-17 00:00:00-04:00,192.12838753044858,196.238906158563,192.0419548835163,194.87513732910156,34011300,0.0,0.0
2020-09-18 00:00:00-04:00,194.7694666209118,195.58579926868694,188.47883258955716,192.45489501953125,55225300,0.0,0.0
2020-09-21 00:00:00-04:00,189.38160480843675,194.68302605051372,188.603681812148,194.51974487304688,39839700,0.0,0.0
2020-09-22 00:00:00-04:00,196.93997901103268,199.85960851536447,194.077985921099,199.20652770996094,33517100,0.0,0.0
2020-09-23 00:00:00-04:00,199.6674750785702,199.85956711096682,192.10911961891628,192.64694213867188,30803800,0.0,0.0
2020-09-24 00:00:00-04:00,191.9362894842554,197.4297884915985,191.31201957390397,195.14402770996094,31202500,0.0,0.0
2020-09-25 00:00:00-04:00,195.48974878566517,200.76234419545656,194.51973378987617,199.59066772460938,29437300,0.0,0.0
2020-09-28 00:00:00-04:00,202.52949555123575,204.15257661161684,199.82115598560364,201.14651489257812,32004900,0.0,0.0
2020-09-29 00:00:00-04:00,201.06010719002484,201.75159760507617,198.62067859954726,199.0528564453125,24221900,0.0,0.0
2020-09-30 00:00:00-04:00,199.50424664506053,203.5859539847825,198.3613662452076,202.0012969970703,33829100,0.0,0.0
2020-10-01 00:00:00-04:00,205.03614853818758,205.5163493514869,202.95207876701642,204.04693603515625,27158400,0.0,0.0
2020-10-02 00:00:00-04:00,199.76353206439967,202.63513811346894,197.4009376890908,198.02520751953125,33154800,0.0,0.0
2020-10-05 00:00:00-04:00,199.01444348604974,202.07812728517993,198.78394180004324,202.04931640625,21331600,0.0,0.0
2020-10-06 00:00:00-04:00,200.55107412232323,201.85720626234854,196.70946762700416,197.7563018798828,28554300,0.0,0.0
2020-10-07 00:00:00-04:00,198.86072569940842,201.78995310890036,198.53419271725218,201.5210418701172,25681100,0.0,0.0
2020-10-08 00:00:00-04:00,202.17411312786368,202.8271937638389,200.07084616686132,202.24134826660156,19925800,0.0,0.0
2020-10-09 00:00:00-04:00,202.86561094591409,207.31227471636583,202.86561094591409,207.26425170898438,26458000,0.0,0.0
2020-10-12 00:00:00-04:00,210.1262704204517,214.99551381701423,208.22467925795232,212.63291931152344,40461400,0.0,0.0
2020-10-13 00:00:00-04:00,213.90065482996604,216.29206019364605,211.70132686372915,214.0351104736328,28950800,0.0,0.0
2020-10-14 00:00:00-04:00,214.1695624812037,215.34125363665,210.4528128800717,212.1143035888672,23421700,0.0,0.0
2020-10-15 00:00:00-04:00,208.50322687919362,211.6341313249523,207.45637782873763,210.96185302734375,22733100,0.0,0.0
2020-10-16 00:00:00-04:00,211.43244050838584,213.48769967797082,210.63531994772924,210.96185302734375,26057900,0.0,0.0
2020-10-19 00:00:00-04:00,211.69174668127602,213.4973066155741,205.25705804814436,205.7372589111328,27625800,0.0,0.0
2020-10-20 00:00:00-04:00,207.25466286499275,208.762485717726,204.6519681481178,206.1501922607422,22753500,0.0,0.0
2020-10-21 00:00:00-04:00,204.68078344545265,208.33031244108358,204.68078344545265,206.2942657470703,22724900,0.0,0.0
2020-10-22 00:00:00-04:00,205.45868438813173,207.5043442579294,203.31699316176073,206.38067626953125,22351500,0.0,0.0
2020-10-23 00:00:00-04:00,206.51516924614666,207.71567132968448,204.71922281863533,207.6676483154297,18879600,0.0,0.0
2020-10-26 00:00:00-04:00,205.38190309336022,207.7732938739257,199.85959348811673,201.7611846923828,37111600,0.0,0.0
2020-10-27 00:00:00-04:00,203.21139371143556,206.16943272818995,202.0012928359953,204.8056640625,36700300,0.0,0.0
2020-10-28 00:00:00-04:00,199.44656807412971,200.57023601608887,194.0971395989278,194.65415954589844,51195600,0.0,0.0
2020-10-29 00:00:00-04:00,195.98914818469706,199.14886278527578,195.31685538687805,196.6134033203125,31432600,0.0,0.0
2020-10-30 00:00:00-04:00,195.44168112258623,196.20039176591476,191.7153190731478,194.4524688720703,36953700,0.0,0.0
2020-11-02 00:00:00-05:00,196.20043309681742,197.15123594037598,192.19556025111675,194.31805419921875,30842200,0.0,0.0
2020-11-03 00:00:00-05:00,195.81629302920805,199.87878793026076,195.07677965090937,198.25570678710938,27512000,0.0,0.0
2020-11-04 00:00:00-05:00,205.5451571893595,209.6748870535973,204.0085087476915,207.82130432128906,42311800,0.0,0.0
2020-11-05 00:00:00-05:00,213.24760264543318,215.24524008635552,212.39284565598464,214.44810485839844,36080100,0.0,0.0
2020-11-06 00:00:00-05:00,213.45884548218757,215.47569462031802,209.3963509860523,214.8610382080078,25231900,0.0,0.0
2020-11-09 00:00:00-05:00,215.55254399338546,219.0868149545024,209.25231165082684,209.7421112060547,44395000,0.0,0.0
2020-11-10 00:00:00-05:00,206.00614961539188,207.92695287520905,201.4154309967941,202.6543426513672,44045100,0.0,0.0
2020-11-11 00:00:00-05:00,203.97971625987958,209.4059799972818,203.79723759234292,207.97499084472656,29440800,0.0,0.0
2020-11-12 00:00:00-05:00,208.60883520068344,210.43359235451078,205.9677308359219,206.90892028808594,21593900,0.0,0.0
2020-11-13 00:00:00-05:00,207.79249957079764,208.8105229652226,205.67961889214274,207.93655395507812,18621100,0.0,0.0
2020-11-16 00:00:00-05:00,206.3615032186207,209.11786599098707,206.02537142510928,208.6280517578125,24953300,0.0,0.0
2020-11-17 00:00:00-05:00,207.54281640460673,209.06023821778518,205.6028008376703,205.96775817871094,24154100,0.0,0.0
2020-11-18 00:00:00-05:00,205.72702136115265,207.19065796477045,203.10788836222977,203.25233459472656,28372800,0.56,0.0
2020-11-19 00:00:00-05:00,203.54117642474924,205.12998185111996,202.14493655516927,204.5426025390625,24792700,0.0,0.0
2020-11-20 00:00:00-05:00,204.33079696240046,205.38037200297697,202.21238444489782,202.58792114257812,22843100,0.0,0.0
2020-11-23 00:00:00-05:00,203.12714432147266,204.41744834353784,200.440614920729,202.31829833984375,25683500,0.0,0.0
2020-11-24 00:00:00-05:00,201.8175740349854,206.30476641302658,201.11464942330534,205.92922973632812,33979700,0.0,0.0
2020-11-25 00:00:00-05:00,207.13289461222504,207.30621246745162,204.5811726796041,205.93887329101562,21012900,0.0,0.0
2020-11-27 00:00:00-05:00,206.88253021746993,208.2498693180052,206.10255583344318,207.24842834472656,14512200,0.0,0.0
2020-11-30 00:00:00-05:00,206.16029499226073,206.79580830398947,203.02117983205866,206.13140869140625,33064800,0.0,0.0
2020-12-01 00:00:00-05:00,206.55509352145174,209.26089966174553,205.43812219485935,208.1920623779297,30904500,0.0,0.0
2020-12-02 00:00:00-05:00,206.9114202514917,207.47953723512032,204.90855296179697,207.38323974609375,23724500,0.0,0.0
2020-12-03 00:00:00-05:00,206.6514402975896,208.35580603635609,205.72703430741302,206.295166015625,25120900,0.0,0.0
2020-12-04 00:00:00-05:00,206.275882644911,207.3928688175813,205.2744416994365,206.4106903076172,24666000,0.0,0.0
2020-12-07 00:00:00-05:00,206.42029676135814,207.54690671025475,205.0914826819307,206.34326171875,24620000,0.0,0.0
2020-12-08 00:00:00-05:00,206.03510878412476,208.90459394745116,204.99515788690115,207.99945068359375,23284100,0.0,0.0
2020-12-09 00:00:00-05:00,207.1809851159766,207.248381587529,203.3774703129787,203.94558715820312,32440600,0.0,0.0
2020-12-10 00:00:00-05:00,203.91673404005607,205.17815170242338,202.5590188964518,202.7130889892578,26733300,0.0,0.0
2020-12-11 00:00:00-05:00,202.26050363451907,205.40924298908126,201.35536026649135,205.35145568847656,30979400,0.0,0.0
2020-12-14 00:00:00-05:00,205.19739307664398,208.19206224338683,204.98555039401154,206.256591796875,28798400,0.0,0.0
2020-12-15 00:00:00-05:00,207.19061983242744,207.43134881601668,204.3692831973686,206.18919372558594,27000600,0.0,0.0
2020-12-16 00:00:00-05:00,206.78624536505927,211.94747657050294,206.75735905569334,211.14825439453125,35023300,0.0,0.0
2020-12-17 00:00:00-05:00,211.71634455679995,212.69852302950446,209.83866122143303,211.2830352783203,32515800,0.0,0.0
2020-12-18 00:00:00-05:00,210.48382568359375,211.54303926528655,208.00913895972397,210.48382568359375,63354900,0.0,0.0
2020-12-21 00:00:00-05:00,209.48232966299892,215.69313346940268,209.22233828988632,214.33541870117188,37181900,0.0,0.0
2020-12-22 00:00:00-05:00,214.43176152147345,217.26273684805577,213.62291562614473,215.63540649414062,22612200,0.0,0.0
2020-12-23 00:00:00-05:00,214.83619087921457,215.26950014371707,212.61185725422715,212.82369995117188,18699600,0.0,0.0
2020-12-24 00:00:00-05:00,213.20886763421802,215.31765611091257,212.9970249301617,214.4895477294922,10550600,0.0,0.0
2020-12-28 00:00:00-05:00,216.12648767772666,217.6478966815725,214.7495248859083,216.61758422851562,17933500,0.0,0.0
2020-12-29 00:00:00-05:00,217.9175488690372,218.7552812074702,215.28879192596744,215.837646484375,17403200,0.0,0.0
2020-12-30 00:00:00-05:00,216.87758352145826,217.26275876733052,213.2570243678587,213.459228515625,20272300,0.0,0.0
2020-12-31 00:00:00-05:00,213.47849793374098,214.73029181113705,211.5334032840312,214.1717987060547,20942100,0.0,0.0
2021-01-04 00:00:00-05:00,214.27769743835609,214.7302691361853,206.8439847035881,209.6171875,37130100,0.0,0.0
2021-01-05 00:00:00-05:00,209.20313130142958,210.41641490220238,207.70098464612286,209.81939697265625,23823000,0.0,0.0
2021-01-06 00:00:00-05:00,204.30190171848312,208.46170621201424,204.08043513541824,204.37893676757812,35930700,0.0,0.0
2021-01-07 00:00:00-05:00,206.102567878631,211.2060264517753,205.78481847645037,210.19496154785156,27694500,0.0,0.0
2021-01-08 00:00:00-05:00,210.57047302467421,212.4000223203444,208.98166743245133,211.47561645507812,22956200,0.0,0.0
2021-01-11 00:00:00-05:00,210.36825989009438,210.79194528135557,208.69278075908844,209.4246063232422,23031300,0.0,0.0
2021-01-12 00:00:00-05:00,208.47131889954403,209.04907439029543,205.40925300018603,206.95953369140625,23249300,0.0,0.0
2021-01-13 00:00:00-05:00,206.08331817720293,208.7216990201183,205.9966445572241,208.31727600097656,20087100,0.0,0.0
2021-01-14 00:00:00-05:00,207.90318785686986,209.39571052919882,204.8507460355286,205.120361328125,29480800,0.0,0.0
2021-01-15 00:00:00-05:00,205.601846104287,206.55512362273902,204.16709585152313,204.76409912109375,31746500,0.0,0.0
2021-01-19 00:00:00-05:00,205.82328221244262,208.93349658518767,204.7448210611844,208.4135284423828,30480900,0.0,0.0
2021-01-20 00:00:00-05:00,209.62682209328247,217.41680944666538,209.2320229846953,216.0205841064453,37777300,0.0,0.0
2021-01-21 00:00:00-05:00,216.3672210917985,217.90789256064295,214.17177379910098,216.62721252441406,30709400,0.0,0.0
2021-01-22 00:00:00-05:00,218.6589922411138,221.53811670235572,217.42646079451313,217.57089233398438,30172700,0.0,0.0
2021-01-25 00:00:00-05:00,220.62328262632084,221.25881063602375,215.90500067219287,221.01808166503906,33152100,0.0,0.0
2021-01-26 00:00:00-05:00,223.26170747303482,225.49566498398204,221.5477181444762,223.7142791748047,49169600,0.0,0.0
2021-01-27 00:00:00-05:00,229.17403104721419,231.5235486743659,221.60550993835776,224.26315307617188,69870600,0.0,0.0
2021-01-28 00:00:00-05:00,226.87266052369085,233.64195946009306,226.37194004293332,230.0695343017578,49111200,0.0,0.0
2021-01-29 00:00:00-05:00,227.23856753542645,229.19328597251487,222.7706375802339,223.35801696777344,42503100,0.0,0.0
2021-02-01 00:00:00-05:00,226.34305136172497,233.50714934614192,223.81057737017042,230.76283264160156,33314200,0.0,0.0
2021-02-02 00:00:00-05:00,232.3516492231437,233.3241891585009,229.83843770793905,230.62802124023438,25916300,0.0,0.0
2021-02-03 00:00:00-05:00,230.68579162060908,236.00107732593798,230.38727532055444,233.98858642578125,27158100,0.0,0.0
2021-02-04 00:00:00-05:00,233.661182488934,234.21967549002494,231.4560967869603,233.0352783203125,25296100,0.0,0.0
2021-02-05 00:00:00-05:00,233.24714802448682,234.25821280407337,231.50427234467983,233.21826171875,18054800,0.0,0.0
2021-02-08 00:00:00-05:00,234.13303208811857,234.6433764200728,231.879812053498,233.47825622558594,22211900,0.0,0.0
2021-02-09 00:00:00-05:00,232.9004922564252,235.68331895695817,232.4286728117211,234.73004150390625,23565000,0.0,0.0
2021-02-10 00:00:00-05:00,235.91447317653015,236.8003543330612,231.95688693674933,233.81532287597656,22186700,0.0,0.0
2021-02-11 00:00:00-05:00,235.70256374400546,236.05883794176984,233.17009010796676,235.42332458496094,15751100,0.0,0.0
2021-02-12 00:00:00-05:00,234.8840819016654,236.20328675149594,233.7285856940002,235.90478515625,16561100,0.0,0.0
2021-02-16 00:00:00-05:00,235.94332356948152,237.00253712416128,233.91157007309272,234.6626434326172,26728500,0.0,0.0
2021-02-17 00:00:00-05:00,232.906093639923,235.7918342514513,232.53933808657575,235.6856689453125,21653500,0.56,0.0
2021-02-18 00:00:00-05:00,233.36935593049495,235.4250809115678,232.46212780164703,235.2899627685547,16925600,0.0,0.0
2021-02-19 00:00:00-05:00,235.2513228832443,235.35748817187272,231.80578874693526,232.56825256347656,25262600,0.0,0.0
2021-02-22 00:00:00-05:00,229.14206955928293,229.63428250537643,224.29709366399373,226.33352661132812,36446900,0.0,0.0
2021-02-23 00:00:00-05:00,222.29926881223878,226.64237089057255,220.75504884923313,225.1367645263672,30228700,0.0,0.0
2021-02-24 00:00:00-05:00,221.9904007701566,226.99944711371288,221.01562101839454,226.3721160888672,26339700,0.0,0.0
2021-02-25 00:00:00-05:00,223.98824118126558,226.41072157821975,219.93468239989207,221.0059814453125,39542200,0.0,0.0
2021-02-26 00:00:00-05:00,223.45740147107503,227.16351129635703,221.53678013146413,224.27777099609375,37819200,0.0,0.0
2021-03-01 00:00:00-05:00,227.67505510194286,229.190322220639,225.02093718023963,228.67880249023438,25324000,0.0,0.0
2021-03-02 00:00:00-05:00,228.74635509378146,229.02625214088684,225.3104811452354,225.71583557128906,22812500,0.0,0.0
2021-03-03 00:00:00-05:00,224.0654293495927,225.43591735089134,219.33626567852724,219.6258087158203,34029500,0.0,0.0
2021-03-04 00:00:00-05:00,218.8344288289104,224.38394781665767,216.44088655787567,218.82476806640625,44727800,0.0,0.0
2021-03-05 00:00:00-05:00,221.5175138259382,225.1367655747364,218.5642067552026,223.52499389648438,41872800,0.0,0.0
2021-03-08 00:00:00-05:00,223.3030051783677,225.23327280071229,219.21084724413203,219.46177673339844,35267400,0.0,0.0
2021-03-09 00:00:00-05:00,224.76033759932375,227.17317181530146,223.59251935901113,225.6289520263672,33080500,0.0,0.0
2021-03-10 00:00:00-05:00,228.7366899036803,228.7366899036803,223.9496202090389,224.31637573242188,29746800,0.0,0.0
2021-03-11 00:00:00-05:00,226.7678591583727,230.83106447869653,226.14051331072721,228.86219787597656,29907600,0.0,0.0
2021-03-12 00:00:00-05:00,225.8509506169985,227.5978551297582,225.09814744653752,227.53028869628906,22653700,0.0,0.0
2021-03-15 00:00:00-04:00,226.76782576934298,226.98980240187598,223.72764570940294,226.623046875,26034900,0.0,0.0
2021-03-16 00:00:00-04:00,228.04180236689635,231.69000678127296,227.713660424746,229.4219512939453,28092200,0.0,0.0
2021-03-17 00:00:00-04:00,227.9163306183846,230.2326604691498,225.09814181771011,228.77529907226562,29562100,0.0,0.0
2021-03-18 00:00:00-04:00,224.45151711937265,226.02468994660006,222.29927284060432,222.67567443847656,34833000,0.0,0.0
2021-03-19 00:00:00-04:00,222.96522616917724,224.36466730643974,221.35345440675508,222.31858825683594,46430700,0.0,0.0
2021-03-22 00:00:00-04:00,222.24136581989566,228.6401929449053,222.11589371244168,227.76193237304688,30127000,0.0,0.0
2021-03-23 00:00:00-04:00,229.2096197683418,232.64549356474453,228.80426536023757,229.29647827148438,31638400,0.0,0.0
2021-03-24 00:00:00-04:00,229.55705036263132,229.70181452309288,227.11526334437207,227.25038146972656,25620100,0.0,0.0
2021-03-25 00:00:00-04:00,227.0959994735435,228.67881840978586,223.49605431080923,224.23919677734375,34061900,0.0,0.0
2021-03-26 00:00:00-04:00,223.47673028476513,228.45682413692484,223.47673028476513,228.23483276367188,25479900,0.0,0.0
2021-03-29 00:00:00-04:00,228.34099241678047,228.54367698586992,223.79522066068677,227.03807067871094,25227500,0.0,0.0
2021-03-30 00:00:00-04:00,225.38769886994126,225.69654875990918,223.0424307659374,223.7662811279297,24792000,0.0,0.0
2021-03-31 00:00:00-04:00,224.7893229912808,230.76350373165258,224.28744927816783,227.5496063232422,43623500,0.0,0.0
2021-04-01 00:00:00-04:00,230.15546824503565,234.37309841770448,229.7501137990221,233.9001922607422,30338000,0.0,0.0
2021-04-05 00:00:00-04:00,234.2958580748924,241.24483268507507,234.23795240760288,240.3858642578125,36910600,0.0,0.0
2021-04-06 00:00:00-04:00,238.97677990540257,240.70436292110418,238.2722363575573,239.2180633544922,22931900,0.0,0.0
2021-04-07 00:00:00-04:00,239.1697941467853,242.1810067583357,238.5714159295599,241.18692016601562,22719800,0.0,0.0
2021-04-08 00:00:00-04:00,243.95684493657822,245.279073368427,243.2136878778998,244.42010498046875,23625200,0.0,0.0
2021-04-09 00:00:00-04:00,244.05337980246674,247.0646072789531,243.63837933645223,246.9294891357422,24326800,0.0,0.0
2021-04-12 00:00:00-04:00,245.82925380369397,248.68605653049582,245.74238056329435,246.98741149902344,27148700,0.0,0.0
2021-04-13 00:00:00-04:00,248.29032131387373,250.15302240775816,247.87529141105716,249.4774169921875,23837500,0.0,0.0
2021-04-14 00:00:00-04:00,248.50266010078545,249.8055671609937,246.26354262788664,246.6785430908203,23070900,0.0,0.0
2021-04-15 00:00:00-04:00,248.93692724168056,250.86719463446568,248.74391817452783,250.4521942138672,25627500,0.0,0.0
2021-04-16 00:00:00-04:00,250.4233230021322,251.89997686076006,248.61852711420397,251.64903259277344,24878600,0.0,0.0
2021-04-19 00:00:00-04:00,251.11815998275338,252.36319080301237,248.83079764211058,249.7187042236328,23209300,0.0,0.0
2021-04-20 00:00:00-04:00,248.83081665434366,251.12783993340526,247.8849748766278,249.25547790527344,19722900,0.0,0.0
2021-04-21 00:00:00-04:00,249.91173333359447,251.59105661835648,248.2806549544807,251.49453735351562,24030400,0.0,0.0
